"time","obs"
2001.19758561644,3.74
2001.19872716895,3.23
2001.20231354642,2.81
2001.20561453577,2.16
2001.20776445967,1.88
2001.20849695586,2.2
2001.20906773212,2.02
2001.20939117199,2.29
2001.20959284627,2.81
2001.20981925419,3.55
2001.20997146119,3.65
2001.21049467275,3.13
2001.21175989346,2.65
2001.21369863014,2.32
2001.21472792998,2.37
2001.21575532725,2.12
2001.21706811263,1.98
2001.21881849315,2.07
2001.21905631659,2.65
2001.21960806697,2.32
2001.22067351598,2.44
2001.22088280061,2.63
2001.22145357686,2.43
2001.22226217656,2.54
2001.22397450533,2.14
2001.2317370624,1.44
2001.23367770167,1.47
2001.23544710807,1.26
2001.24144025875,0.97
2001.24161149163,1.25
2001.24168759513,1.47
2001.24176369863,1.88
2001.24186834094,2.14
2001.24198249619,2.07
2001.24235350076,1.48
2001.24306697108,1.25
2001.24343797565,1.39
2001.24380898021,1.29
2001.24589231355,1.11
2001.2513717656,0.866
2001.2587347793,0.786
2001.25923135464,0.903
2001.25930555556,0.989
2001.25950532724,1.08
2001.25993340944,0.922
2001.26073249619,0.989
2001.26198820396,0.815
2001.26478500761,0.757
2001.26529870624,0.815
2001.26626902588,1.1
2001.26723934551,1.02
2001.26846461187,1.02
2001.26886415525,1.42
2001.26973934551,1.49
2001.27050038052,1.26
2001.27191971081,1.14
2001.27385844749,1.15
2001.27454528158,1.32
2001.27500190259,1.22
2001.27573249619,1.23
2001.27598934551,1.56
2001.27632229833,1.54
2001.27667427702,1.73
2001.28137557078,1.36
2001.28932838661,1.07
2001.28969939117,1.15
2001.29025114155,1.79
2001.29032724505,1.93
2001.29066019787,3.07
2001.290793379,3.14
2001.29091704718,3.07
2001.29141171994,2.33
2001.29198249619,2.12
2001.29515030441,1.68
2001.29806126332,1.54
2001.2986891172,1.85
2001.30011605784,1.56
2001.30322678843,1.31
2001.30536719939,1.33
2001.30610920852,1.49
2001.30696537291,1.31
2001.3098173516,1.16
2001.31016171994,1.21
2001.31043759513,1.46
2001.31179794521,1.24
2001.31438546423,1.08
2001.31569824962,1.08
2001.31626902588,1.25
2001.31763888889,1.1
2001.31975076103,0.98
2001.32157724505,0.97
2001.32270357686,0.859
2001.32348934551,0.903
2001.32545852359,0.837
2001.32709474886,0.903
2001.32751331811,0.999
2001.32854071537,0.881
2001.33356354642,0.749
2001.3341914003,0.786
2001.33630327245,0.735
2001.33675989345,0.771
2001.33698630137,0.932
2001.33712899543,1.26
2001.33724315069,1.4
2001.33758561644,1.48
2001.33770928463,1.61
2001.33782343988,1.63
2001.33835616438,1.24
2001.33892694064,1.08
2001.34024162861,0.98
2001.341097793,1.12
2001.34118340944,1.27
2001.34125951294,1.53
2001.34134512938,2.04
2001.34139269406,2.17
2001.34150684932,2.2
2001.34192541857,1.89
2001.342043379,2.16
2001.34220129376,2.98
2001.34237633181,4.51
2001.34250570776,6.14
2001.3426217656,7.03
2001.34277207002,9.42
2001.34286719939,10
2001.34295281583,9.89
2001.34304794521,9.25
2001.34314307458,9.14
2001.34353881279,7.03
2001.34403729072,6
2001.34508371385,4.82
2001.34556506849,4.51
2001.34851788432,3.1
2001.35251331811,2.06
2001.35433980213,1.85
2001.35548135464,1.62
2001.36107496195,1.16
2001.36278729072,1.13
2001.36358637747,1.02
2001.36552701674,0.999
2001.36621194825,0.903
2001.36792427702,0.96
2001.36905631659,0.903
2001.36935121766,1.02
2001.37043569254,0.999
2001.37113394216,1.1
2001.37171993912,0.941
2001.37460235921,0.83
2001.3748934551,0.903
2001.37497336377,1.1
2001.37508751903,1.14
2001.37511605784,1.29
2001.37545091324,1.42
2001.37574200913,2.04
2001.37631278539,2.02
2001.37650304414,1.78
2001.37677321157,1.61
2001.37744863014,1.36
2001.37819824962,1.26
2001.37985350076,1.08
2001.38185121766,0.999
2001.38276445966,0.881
2001.38447678843,0.881
2001.38550418569,0.801
2001.38770167428,0.83
2001.3877587519,0.771
2001.38844368341,0.72
2001.39024162861,0.764
2001.3937804414,0.632
2001.39409436834,1.1
2001.39443683409,0.874
2001.3948630137,0.764
2001.39668949772,0.632
2001.39691780822,0.779
2001.39697488584,0.951
2001.39703196347,0.999
2001.39717846271,0.903
2001.39746004566,0.764
2001.39917237443,0.618
2001.4011434551,0.618
2001.40205669711,0.51
2001.40662290715,0.505
2001.40765030441,0.436
2001.41769596651,0.386
2001.41849505327,0.353
2001.42015030441,0.386
2001.42114916286,0.341
2001.42220509893,0.411
2001.42270357686,0.406
2001.42326103501,0.465
2001.42357496195,0.396
2001.42425989346,0.361
2001.42585806697,0.37
2001.42682838661,0.324
2001.42854071537,0.349
2001.42973934551,0.304
2001.43110920852,0.337
2001.43418949772,0.316
2001.43444634703,0.28
2001.437043379,0.332
2001.43869863014,0.324
2001.43881278539,0.341
2001.43886986301,0.426
2001.43892694064,0.456
2001.43941210046,0.574
2001.43956621005,0.53
2001.43998287671,0.451
2001.44006849315,0.552
2001.44029680365,0.559
2001.44058219178,0.669
2001.44097222222,0.53
2001.44132420091,0.446
2001.4427587519,0.386
2001.44346461187,0.337
2001.44526255708,0.345
2001.44574771689,0.304
2001.44737442922,0.316
2001.44891362253,0.269
2001.45057077626,0.295
2001.45148401826,0.257
2001.45176940639,0.312
2001.45179794521,0.37
2001.45188356164,0.431
2001.45205289193,0.411
2001.45228310502,0.451
2001.45271118721,0.365
2001.45445776256,0.274
2001.45662290715,0.283
2001.45667998478,0.308
2001.4567370624,0.382
2001.45753614916,0.421
2001.45784817352,0.545
2001.45796423135,0.53
2001.45804794521,0.735
2001.45813356164,0.823
2001.45864726027,0.53
2001.45921803653,0.426
2001.45924657534,0.48
2001.4595890411,0.465
2001.46147450533,0.332
2001.46213089802,0.401
2001.4625304414,0.545
2001.46265981735,0.53
2001.46541286149,0.332
2001.46701103501,0.332
2001.46803843227,0.277
2001.47226217656,0.28
2001.47351788432,0.232
2001.47785578387,0.252
2001.47922564688,0.212
2001.48322108067,0.232
2001.48447678843,0.186
2001.4859608067,0.226
2001.48733066971,0.18
2001.48881468798,0.22
2001.48927130898,0.209
2001.48949961948,0.304
2001.48958523592,0.257
2001.48969939117,0.249
2001.49012747336,0.28
2001.49278158295,0.197
2001.49417998478,0.226
2001.49566400304,0.177
2001.49977359209,0.197
2001.5009151446,0.16
2001.50513888889,0.192
2001.5065087519,0.155
2001.50707952816,0.166
2001.50719368341,0.189
2001.5072108067,0.283
2001.50723934551,0.53
2001.50725076103,0.662
2001.50727929985,0.786
2001.50730783866,0.727
2001.50734589041,0.53
2001.50736491629,0.47
2001.50750761035,0.37
2001.50765030441,0.46
2001.50767884323,0.382
2001.50814687976,0.283
2001.50842085236,0.243
2001.50970509893,0.2
2001.51078957382,0.22
2001.51098934551,0.203
2001.51190258752,0.172
2001.51335806697,0.197
2001.51427130898,0.172
2001.51431887367,0.283
2001.51438546423,0.52
2001.51444254186,0.48
2001.51447108067,0.406
2001.51448630137,0.386
2001.51458523592,0.291
2001.51518455099,0.295
2001.51536149163,0.283
2001.51678272451,0.215
2001.51883751903,0.217
2001.51903729072,0.272
2001.51912290715,0.254
2001.51928082192,0.283
2001.51955098935,0.353
2001.51995053272,0.26
2001.52040715373,0.226
2001.52294710807,0.18
2001.52437404871,0.209
2001.52585806697,0.157
2001.52705669711,0.192
2001.52979642314,0.209
2001.5312804414,0.157
2001.53287861492,0.223
2001.53436263318,0.175
2001.53584665145,0.223
2001.53598934551,0.269
2001.53616057839,0.249
2001.53618531202,0.283
2001.53624619482,0.401
2001.5362652207,0.53
2001.5363108828,0.903
2001.53636035008,1.2
2001.53650304414,2.84
2001.53660768645,2.75
2001.53679604262,2.09
2001.53716133942,1.42
2001.53735920852,1.14
2001.53767313546,0.913
2001.53790144597,0.903
2001.53810121766,1.07
2001.53912861492,1.05
2001.53957191781,0.903
2001.54064117199,0.64
2001.54131468798,0.53
2001.54212519026,0.441
2001.54509322679,0.341
2001.54603881279,0.53
2001.54606354642,0.537
2001.546097793,0.53
2001.54766171994,0.32
2001.54897450533,0.324
2001.55011605784,0.28
2001.55182838661,0.287
2001.55214231355,0.274
2001.55316971081,0.243
2001.55456811263,0.26
2001.55570966514,0.217
2001.55730783866,0.24
2001.55839231355,0.2
2001.56255898021,0.226
2001.56324391172,0.209
2001.56390030441,0.18
2001.56537100457,0.212
2001.56980593607,0.166
2001.57475266362,0.172
2001.57479071537,0.252
2001.57482876712,0.304
2001.57488584475,0.324
2001.57522450533,0.283
2001.57600837139,0.217
2001.5769977169,0.2
2001.57772070015,0.157
2001.57926179604,0.175
2001.58084094368,0.131
2001.58196347032,0.16
2001.58232115677,0.18
2001.58277968037,0.16
2001.58314307458,0.163
2001.58315258752,0.152
2001.58318112633,0.149
2001.58356164384,0.149
2001.58383181126,0.163
2001.58423135464,0.172
2001.58517694064,0.172
2001.58524543379,0.16
2001.58554984779,0.166
2001.58592085236,0.155
2001.58656773212,0.16
2001.58695776256,0.172
2001.58752283105,0.186
2001.58873668189,0.149
2001.58906012177,0.16
2001.58926940639,0.169
2001.58928652968,0.183
2001.58932077626,0.177
2001.58970700152,0.175
2001.59004946728,0.197
2001.59011035008,0.186
2001.59029680365,0.192
2001.59037290715,0.223
2001.59042427702,0.215
2001.59063926941,0.22
2001.59077245053,0.229
2001.59079147641,0.257
2001.59088660578,0.243
2001.59259893455,0.206
2001.59265601218,0.263
2001.5927891933,0.269
2001.59280821918,0.249
2001.59292047184,0.24
2001.59345509893,0.249
2001.59347412481,0.232
2001.59373858448,0.223
2001.59375951294,0.212
2001.59400684932,0.209
2001.59402587519,0.195
2001.5953196347,0.195
2001.59533866058,0.203
2001.59537671233,0.209
2001.59539003044,0.203
2001.59591704718,0.195
2001.59623668189,0.183
2001.59684170472,0.172
2001.59726027397,0.183
2001.59735540335,0.177
2001.59775494673,0.192
2001.59779299848,0.186
2001.59828196347,0.203
2001.59865296804,0.197
2001.59874238965,0.209
2001.59887557078,0.212
2001.59891362253,0.197
2001.59902968037,0.203
2001.59904680365,0.229
2001.59914764079,0.212
2001.59933409437,0.212
2001.59938926941,0.234
2001.59944824962,0.223
2001.59980974125,0.197
2001.59988584475,0.195
2001.6002283105,0.2
2001.60039954338,0.197
2001.60070395738,0.209
2001.60073249619,0.197
2001.60083523592,0.203
2001.60097983257,0.192
2001.60110159817,0.22
2001.60112633181,0.203
2001.6011738965,0.203
2001.60126902588,0.186
2001.6017218417,0.177
2001.60177321157,0.189
2001.60183599696,0.18
2001.60209665145,0.183
2001.60217846271,0.175
2001.6022716895,0.177
2001.60232496195,0.172
2001.60270547945,0.169
2001.60277777778,0.175
2001.60287290715,0.172
2001.60350456621,0.189
2001.60367579909,0.186
2001.60378614916,0.195
2001.60405251142,0.177
2001.60406202435,0.166
2001.60409056317,0.169
2001.60429984779,0.163
2001.60431887367,0.177
2001.60443302892,0.18
2001.60445205479,0.192
2001.60445585997,0.186
2001.60448439878,0.18
2001.60455669711,0.18
2001.6046499239,0.163
2001.60476598174,0.155
2001.60486491629,0.166
2001.60547945205,0.157
2001.60554604262,0.166
2001.60560692542,0.16
2001.60591704718,0.177
2001.60592085236,0.172
2001.60618721461,0.172
2001.60627663623,0.175
2001.60633942161,0.172
2001.60643455099,0.18
2001.60681126332,0.189
2001.60682077626,0.177
2001.60691400304,0.157
2001.60710996956,0.16
2001.60726598174,0.157
2001.60740106545,0.186
2001.60742960426,0.175
2001.60774733638,0.163
2001.60783866058,0.177
2001.60806697108,0.163
2001.60825722983,0.169
2001.60835235921,0.172
2001.60850456621,0.18
2001.60850837139,0.175
2001.60858447489,0.166
2001.60879375951,0.175
2001.6088261035,0.169
2001.60913242009,0.177
2001.60916856925,0.169
2001.60942541857,0.169
2001.60958333333,0.177
2001.60997907154,0.149
2001.61007800609,0.16
2001.61015981735,0.149
2001.6104261796,0.146
2001.61044520548,0.133
2001.61051940639,0.142
2001.61065449011,0.139
2001.61074961948,0.144
2001.61082952816,0.137
2001.6109151446,0.142
2001.61100076104,0.139
2001.6113869863,0.149
2001.6114630898,0.146
2001.61174277017,0.157
2001.61176179604,0.152
2001.61193873668,0.169
2001.61198630137,0.166
2001.61222222222,0.166
2001.61226217656,0.157
2001.6123325723,0.157
2001.61252663623,0.146
2001.612804414,0.163
2001.61289954338,0.146
2001.61296042618,0.142
2001.61309931507,0.139
2001.61324200913,0.128
2001.61342656012,0.131
2001.61348934551,0.126
2001.61370243531,0.135
2001.61373668189,0.133
2001.61409817352,0.146
2001.6141152968,0.137
2001.61447869102,0.152
2001.61449771689,0.142
2001.61467275495,0.155
2001.61474885845,0.149
2001.61499238965,0.16
2001.61580479452,0.133
2001.61616248097,0.128
2001.61622907154,0.126
2001.61664764079,0.133
2001.61706621005,0.146
2001.6171803653,0.139
2001.61745053272,0.16
2001.61746575342,0.155
2001.61757420091,0.152
2001.61809360731,0.157
2001.61812214612,0.144
2001.61817351598,0.139
2001.61875951294,0.133
2001.61876902588,0.122
2001.61879756469,0.121
2001.61887366819,0.124
2001.61932077626,0.128
2001.61936263318,0.126
2001.61940639269,0.131
2001.6196347032,0.142
2001.61966324201,0.131
2001.6197108067,0.135
2001.62010844749,0.144
2001.62012937595,0.135
2001.62022450533,0.142
2001.62058599696,0.149
2001.62058980213,0.144
2001.62104642314,0.128
2001.62118531202,0.146
2001.62119482496,0.152
2001.62121385084,0.155
2001.62123287671,0.139
2001.62139269406,0.124
2001.62140410959,0.122
2001.62142313546,0.107
2001.62147070015,0.116
2001.62180745814,0.122
2001.62185121766,0.117
2001.6226065449,0.133
2001.6226826484,0.131
2001.62295471842,0.142
2001.62314497717,0.133
2001.6235825723,0.128
2001.62387557078,0.122
2001.6238869863,0.116
2001.62398211568,0.122
2001.62415144597,0.116
2001.62419520548,0.11
2001.62433789954,0.107
2001.62456621005,0.116
2001.62459474886,0.11
2001.62488964992,0.117
2001.62527968037,0.121
2001.62543569254,0.117
2001.62557458143,0.124
2001.62558789954,0.131
2001.62560882801,0.169
2001.62562785388,0.234
2001.62564117199,0.234
2001.62572298326,0.272
2001.62574200913,0.32
2001.62575913242,0.28
2001.62579908676,0.252
2001.62587519026,0.254
2001.62595129376,0.299
2001.62599315069,0.277
2001.62617960426,0.299
2001.62627283105,0.324
2001.62648972603,0.283
2001.62652207002,0.269
2001.62659817352,0.266
2001.6266152968,0.24
2001.62665905632,0.249
2001.62675038052,0.246
2001.62680745814,0.22
2001.62697869102,0.215
2001.62699771689,0.195
2001.62701674277,0.2
2001.62709284627,0.192
2001.62750570776,0.186
2001.6278348554,0.189
2001.62783866058,0.186
2001.62786719939,0.183
2001.62796232877,0.186
2001.62849885845,0.192
2001.62862252664,0.197
2001.62870053272,0.183
2001.62886225266,0.172
2001.62888127854,0.18
2001.62912861492,0.195
2001.62921803653,0.18
2001.62933789954,0.18
2001.62954718417,0.166
2001.62965563166,0.169
2001.63017884323,0.163
2001.63053652968,0.157
2001.63070776256,0.166
2001.63076484018,0.183
2001.63077435312,0.172
2001.6310673516,0.169
2001.63107876712,0.155
2001.63127853881,0.175
2001.63145928463,0.163
2001.63178652968,0.175
2001.63203006088,0.149
2001.63258371385,0.146
2001.63260844749,0.149
2001.63287671233,0.152
2001.63291476408,0.163
2001.63293378995,0.152
2001.63344178082,0.149
2001.63366057839,0.166
2001.63383181126,0.163
2001.63394216134,0.169
2001.63424657534,0.166
2001.63443683409,0.169
2001.63444063927,0.163
2001.63460806697,0.16
2001.63461757991,0.283
2001.63462709285,0.426
2001.63463089802,0.53
2001.63464611872,0.999
2001.63466324201,0.83
2001.63478120244,0.53
2001.63487442922,0.374
2001.63489726027,0.386
2001.63495053272,0.567
2001.6349695586,0.669
2001.63500570776,0.706
2001.63533105023,0.706
2001.63546423135,0.72
2001.63548325723,0.691
2001.63557838661,0.662
2001.63576864536,0.603
2001.63580669711,0.698
2001.63582572298,0.632
2001.63590182648,0.589
2001.63592085236,0.525
2001.63609208524,0.505
2001.63611111111,0.46
2001.63613394216,0.465
2001.63628234399,0.441
2001.63654680365,0.382
2001.63660578387,0.382
2001.63669520548,0.353
2001.63705289193,0.312
2001.63801369863,0.234
2001.63810882801,0.237
2001.63868721461,0.223
2001.63880707763,0.226
2001.63913432268,0.22
2001.63967275495,0.223
2001.6401065449,0.195
2001.64012557078,0.172
2001.64016362253,0.203
2001.64029680365,0.217
2001.64031392694,0.206
2001.64054414003,0.18
2001.6410673516,0.175
2001.64115677321,0.183
2001.64188926941,0.18
2001.64210806697,0.192
2001.64213660578,0.189
2001.64303652968,0.169
2001.64313165906,0.163
2001.64318873668,0.146
2001.64326484018,0.144
2001.64328386606,0.128
2001.64330289193,0.142
2001.64366438356,0.149
2001.64368340944,0.157
2001.64368721461,0.152
2001.64372146119,0.146
2001.6439630898,0.142
2001.64451103501,0.155
2001.64485159817,0.149
2001.64510844749,0.203
2001.64523211568,0.157
2001.64531392694,0.163
2001.64551940639,0.152
2001.64573249619,0.146
2001.645793379,0.139
2001.64600456621,0.137
2001.64602359209,0.126
2001.64608447489,0.131
2001.64615106545,0.133
2001.64626141553,0.131
2001.64686073059,0.144
2001.64686453577,0.139
2001.64689307458,0.135
2001.64710806697,0.142
2001.64712709285,0.146
2001.64733447489,0.155
2001.64734969559,0.144
2001.6479870624,0.142
2001.64872526636,0.124
2001.64917237443,0.121
2001.64955289193,0.128
2001.64986681887,0.146
2001.64988584475,0.137
2001.65026636225,0.149
2001.6503652968,0.142
2001.65070395738,0.144
2001.65088280061,0.133
2001.6511130137,0.131
2001.65130136986,0.124
2001.65163622527,0.124
2001.65171232877,0.131
2001.65180175038,0.126
2001.65239726027,0.133
2001.65255707763,0.142
2001.65287290715,0.137
2001.65301560122,0.155
2001.65319634703,0.16
2001.65321917808,0.149
2001.65348934551,0.144
2001.65424277017,0.135
2001.65434170472,0.126
2001.65445585997,0.124
2001.65462709285,0.133
2001.6548934551,0.126
2001.65530821918,0.135
2001.65540334855,0.133
2001.65566971081,0.146
2001.65568873668,0.137
2001.65572488584,0.142
2001.65595509893,0.146
2001.65595890411,0.142
2001.65660197869,0.126
2001.65672564688,0.128
2001.65677321157,0.142
2001.65686834094,0.146
2001.65722031963,0.139
2001.65748668189,0.166
2001.65753424658,0.16
2001.65780060883,0.146
2001.65781012177,0.142
2001.65786719939,0.152
2001.65830479452,0.146
2001.65846461187,0.155
2001.65860920852,0.149
2001.65875190259,0.152
2001.65901255708,0.142
2001.65956050228,0.131
2001.65986872146,0.122
2001.66009893455,0.124
2001.66022070015,0.128
2001.66050608828,0.133
2001.66070205479,0.131
2001.66077245053,0.139
2001.66078767123,0.135
2001.66104832572,0.133
2001.66114916286,0.139
2001.66139459665,0.142
2001.66198630137,0.142
2001.66200913242,0.133
2001.66205289193,0.137
2001.66230974125,0.131
2001.66230974125,0.146
2001.6623173516,0.283
2001.66232686454,0.53
2001.66232876712,0.552
2001.66233828006,0.903
2001.662347793,1.31
2001.66236681887,1.77
2001.66238584475,1.93
2001.66242579909,1.42
2001.66244292237,1.58
2001.6625,1.23
2001.66251902588,1.01
2001.66253805175,0.941
2001.66255707763,0.98
2001.66269025875,0.98
2001.66273021309,0.903
2001.66274543379,0.837
2001.66302321157,0.735
2001.66305175038,0.669
2001.66312785388,0.654
2001.66314687976,0.589
2001.66323249619,0.625
2001.66333713851,0.552
2001.66341324201,0.53
2001.6634303653,0.48
2001.66344939117,0.485
2001.66370814307,0.431
2001.66377853881,0.416
2001.66408866058,0.391
2001.66412671233,0.421
2001.66420091324,0.436
2001.66425418569,0.416
2001.66484969559,0.386
2001.66549657534,0.304
2001.66565639269,0.304
2001.6658390411,0.28
2001.66628614916,0.287
2001.66633181126,0.277
2001.66668378995,0.283
2001.66674277017,0.328
2001.66674657534,0.32
2001.66677511416,0.312
2001.66719748858,0.299
2001.6672564688,0.349
2001.66735159817,0.357
2001.66736872146,0.332
2001.6674543379,0.341
2001.66815449011,0.312
2001.66829718417,0.291
2001.66853120244,0.28
2001.66900684932,0.295
